,symbol,position,order,close,amount,returns,creturns,strategy,cstrategy,p&l,ptf_value
2024-05-13 00:44:00+02:00,ETH-USD,0.0,0.0,2931.898681640625,0.0,-0.00010274522074444324,96576.14307966312,-0.0,100000.0,0.0,100000.0
2024-05-13 00:45:00+02:00,ETH-USD,0.0,0.0,2931.967041015625,0.0,2.3315735781752057e-05,96578.39482349799,0.0,100000.0,0.0,100000.0
2024-05-13 00:47:00+02:00,ETH-USD,0.0,0.0,2932.8427734375,0.0,0.00029868426541781616,96607.24127041108,0.0,100000.0,0.0,100000.0
2024-05-13 00:48:00+02:00,ETH-USD,0.0,0.0,2932.464111328125,0.0,-0.00012911094750953222,96594.76821795438,-0.0,100000.0,0.0,100000.0
2024-05-13 00:49:00+02:00,ETH-USD,0.0,0.0,2932.357421875,0.0,-3.638218545040605e-05,96591.25388918353,-0.0,100000.0,0.0,100000.0
2024-05-13 00:50:00+02:00,ETH-USD,0.0,0.0,2932.87109375,0.0,0.0001751736917089559,96608.1741357141,0.0,100000.0,0.0,100000.0
2024-05-13 00:51:00+02:00,ETH-USD,0.0,0.0,2932.942626953125,0.0,2.4390162689877e-05,96610.53042479845,0.0,100000.0,0.0,100000.0
2024-05-13 00:52:00+02:00,ETH-USD,0.0,0.0,2933.010009765625,0.0,2.2974473445462638e-05,96612.75000086424,0.0,100000.0,0.0,100000.0
2024-05-13 00:53:00+02:00,ETH-USD,0.0,0.0,2933.10986328125,0.0,3.404472377950706e-05,96616.0391552516,0.0,100000.0,0.0,100000.0
2024-05-13 00:54:00+02:00,ETH-USD,0.0,0.0,2933.18359375,0.0,2.5137302108253876e-05,96618.46782181635,0.0,100000.0,0.0,100000.0
2024-05-13 00:55:00+02:00,ETH-USD,0.0,0.0,2931.294189453125,0.0,-0.0006441479834064683,96556.23123060909,-0.0,100000.0,0.0,100000.0
2024-05-13 00:56:00+02:00,ETH-USD,0.0,0.0,2931.3173828125,0.0,7.912327414440464e-06,96556.99521512448,0.0,100000.0,0.0,100000.0
2024-05-13 00:57:00+02:00,ETH-USD,0.0,0.0,2931.009765625,0.0,-0.00010494161748014188,96546.8623678676,-0.0,100000.0,0.0,100000.0
2024-05-13 00:58:00+02:00,ETH-USD,0.0,0.0,2930.899658203125,0.0,-3.756637837456028e-05,96543.235451905,-0.0,100000.0,0.0,100000.0
2024-05-13 01:00:00+02:00,ETH-USD,0.0,0.0,2930.43896484375,0.0,-0.00015718496472084674,96528.06030684646,-0.0,100000.0,0.0,100000.0
2024-05-13 01:01:00+02:00,ETH-USD,0.0,0.0,2929.5400390625,0.0,-0.000306754650765412,96498.44987541795,-0.0,100000.0,0.0,100000.0
2024-05-13 01:02:00+02:00,ETH-USD,0.0,0.0,2930.17724609375,0.0,0.0002175109480510519,96519.43934473583,0.0,100000.0,0.0,100000.0
2024-05-13 01:03:00+02:00,ETH-USD,0.0,0.0,2930.470458984375,0.0,0.00010006660553244183,96529.09771739895,0.0,100000.0,0.0,100000.0
2024-05-13 01:04:00+02:00,ETH-USD,0.0,0.0,2930.9150390625,0.0,0.00015170945564797807,96543.74209426784,0.0,100000.0,0.0,100000.0
2024-05-13 01:05:00+02:00,ETH-USD,0.0,0.0,2931.148681640625,0.0,7.971659874512579e-05,96551.43823301773,0.0,100000.0,0.0,100000.0
2024-05-13 01:06:00+02:00,ETH-USD,0.0,0.0,2931.388671875,0.0,8.187583109590759e-05,96559.34346226657,0.0,100000.0,0.0,100000.0
2024-05-13 01:07:00+02:00,ETH-USD,0.0,0.0,2930.98828125,0.0,-0.00013658735494256335,96546.15467694806,-0.0,100000.0,0.0,100000.0
2024-05-13 01:09:00+02:00,ETH-USD,0.0,0.0,2931.79248046875,0.0,0.0002743781760898161,96572.64483477682,0.0,100000.0,0.0,100000.0
2024-05-13 01:10:00+02:00,ETH-USD,0.0,0.0,2933.58203125,0.0,0.0006103947646949001,96631.5922715967,0.0,100000.0,0.0,100000.0
2024-05-13 01:11:00+02:00,ETH-USD,0.0,0.0,2934.022705078125,0.0,0.00015021697823027256,96646.10797738933,0.0,100000.0,0.0,100000.0
2024-05-13 01:12:00+02:00,ETH-USD,0.0,0.0,2933.8720703125,0.0,-5.1340695272836686e-05,96641.14609901035,-0.0,100000.0,0.0,100000.0
2024-05-13 01:14:00+02:00,ETH-USD,0.0,0.0,2934.836669921875,0.0,0.00032878039200675034,96672.91981290876,0.0,100000.0,0.0,100000.0
2024-05-13 01:15:00+02:00,ETH-USD,0.0,0.0,2934.251708984375,0.0,-0.00019931635156908802,96653.65131923612,-0.0,100000.0,0.0,100000.0
2024-05-13 01:16:00+02:00,ETH-USD,0.0,0.0,2934.47412109375,0.0,7.579857879744848e-05,96660.9775286417,0.0,100000.0,0.0,100000.0
2024-05-13 01:17:00+02:00,ETH-USD,0.0,0.0,2934.08642578125,0.0,-0.00013211747539811205,96648.2069243211,-0.0,100000.0,0.0,100000.0
2024-05-13 01:18:00+02:00,ETH-USD,0.0,0.0,2934.070068359375,0.0,-5.574962527098895e-06,96647.66811418919,-0.0,100000.0,0.0,100000.0
2024-05-13 01:19:00+02:00,ETH-USD,0.0,0.0,2933.308837890625,0.0,-0.00025944522489732236,96622.5933381995,-0.0,100000.0,0.0,100000.0
2024-05-13 01:20:00+02:00,ETH-USD,0.0,0.0,2931.74267578125,0.0,-0.0005339233595672948,96571.00427855428,-0.0,100000.0,0.0,100000.0
2024-05-13 01:21:00+02:00,ETH-USD,0.0,0.0,2931.8388671875,0.0,3.2810316896030764e-05,96574.17280380763,0.0,100000.0,0.0,100000.0
2024-05-13 01:22:00+02:00,ETH-USD,0.0,0.0,2932.055419921875,0.0,7.386242702442173e-05,96581.30600659878,0.0,100000.0,0.0,100000.0
2024-05-13 01:23:00+02:00,ETH-USD,0.0,0.0,2932.3408203125,0.0,9.733799323363558e-05,96590.70703710936,0.0,100000.0,0.0,100000.0
2024-05-13 01:25:00+02:00,ETH-USD,0.0,0.0,2932.795166015625,0.0,0.0001549430066170072,96605.67309166896,0.0,100000.0,0.0,100000.0
2024-05-13 01:26:00+02:00,ETH-USD,0.0,0.0,2932.64892578125,0.0,-4.986377366874754e-05,96600.85596825079,-0.0,100000.0,0.0,100000.0
2024-05-13 01:28:00+02:00,ETH-USD,0.0,0.0,2933.13232421875,0.0,0.00016483338092411587,96616.7790139402,0.0,100000.0,0.0,100000.0
2024-05-13 01:29:00+02:00,ETH-USD,0.0,0.0,2933.005615234375,0.0,-4.3199204934864086e-05,96612.60524590343,-0.0,100000.0,0.0,100000.0
2024-05-13 01:30:00+02:00,ETH-USD,0.0,0.0,2933.515869140625,0.0,0.00017396963156145401,96629.41290524225,0.0,100000.0,0.0,100000.0
2024-05-13 01:31:00+02:00,ETH-USD,0.0,0.0,2934.426513671875,0.0,0.0003104276819599322,96659.40934989958,0.0,100000.0,0.0,100000.0
2024-05-13 01:32:00+02:00,ETH-USD,0.0,0.0,2933.96044921875,0.0,-0.00015882641836609132,96644.05728211116,-0.0,100000.0,0.0,100000.0
2024-05-13 01:34:00+02:00,ETH-USD,0.0,0.0,2933.47216796875,0.0,-0.0001664239373540358,96627.9733975764,-0.0,100000.0,0.0,100000.0
2024-05-13 01:35:00+02:00,ETH-USD,0.0,0.0,2931.897216796875,0.0,-0.0005368897612434337,96576.09482800953,-0.0,100000.0,0.0,100000.0
2024-05-13 01:37:00+02:00,ETH-USD,0.0,0.0,2930.432861328125,0.0,-0.0004994566181790717,96527.8592582898,-0.0,100000.0,0.0,100000.0
2024-05-13 01:38:00+02:00,ETH-USD,0.0,0.0,2930.24609375,0.0,-6.373378506285025e-05,96521.70717245525,-0.0,100000.0,0.0,100000.0
2024-05-13 01:39:00+02:00,ETH-USD,0.0,0.0,2930.58935546875,0.0,0.00011714433114752787,96533.01414328319,0.0,100000.0,0.0,100000.0
2024-05-13 01:40:00+02:00,ETH-USD,0.0,0.0,2929.713623046875,0.0,-0.00029882467846981104,96504.16769637012,-0.0,100000.0,0.0,100000.0
2024-05-13 01:41:00+02:00,ETH-USD,0.0,0.0,2929.012451171875,0.0,-0.00023933119929680626,96481.0712381782,-0.0,100000.0,0.0,100000.0
2024-05-13 01:42:00+02:00,ETH-USD,0.0,0.0,2929.27392578125,0.0,8.927056942703881e-05,96489.68415834657,0.0,100000.0,0.0,100000.0
2024-05-13 01:43:00+02:00,ETH-USD,0.0,0.0,2928.798095703125,0.0,-0.00016243959772321192,96474.01041286746,-0.0,100000.0,0.0,100000.0
2024-05-13 01:44:00+02:00,ETH-USD,0.0,0.0,2929.072265625,0.0,9.361175230113608e-05,96483.04151403373,0.0,100000.0,0.0,100000.0
